City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
215,Isangel,VU,2021-03-04 19:09:42,-19.55,169.2667,80.51,80,100,32.03
216,Kasongo,CD,2021-03-04 19:09:43,-4.45,26.6667,70.0,88,100,2.28
217,Ishigaki,JP,2021-03-04 19:09:43,24.3448,124.1572,70.21,87,77,15.41
218,Yellowknife,CA,2021-03-04 19:05:33,62.456,-114.3525,-6.0,64,75,14.97
219,Baglung,NP,2021-03-04 19:09:44,28.2719,83.5898,54.32,40,0,5.44
220,Madaba,JO,2021-03-04 19:09:44,31.5833,35.6667,48.0,87,40,13.8
221,Pevek,RU,2021-03-04 19:09:45,69.7008,170.3133,-3.68,90,100,0.78
222,Avera,US,2021-03-04 19:09:45,33.194,-82.5271,69.8,24,1,6.91
223,Tuatapere,NZ,2021-03-04 19:09:46,-46.1333,167.6833,55.0,79,100,4.47
224,Diego De Almagro,CL,2021-03-04 19:09:46,-26.3667,-70.05,84.88,24,0,15.35
225,Lillooet,CA,2021-03-04 19:09:31,50.6856,-121.942,37.4,70,1,4.61
226,Husavik,IS,2021-03-04 19:04:55,66.0449,-17.3389,41.0,70,20,14.97
227,Songea,TZ,2021-03-04 19:09:47,-10.6833,35.65,69.8,88,40,1.63
228,Wanning,CN,2021-03-04 19:09:47,18.8003,110.3967,70.93,92,3,2.57
229,Smoky Lake,CA,2021-03-04 19:09:47,54.1169,-112.4686,35.6,64,100,6.91
230,Hudson Bay,CA,2021-03-04 19:09:47,52.85,-102.3842,31.71,98,35,4.0
231,Katsuura,JP,2021-03-04 19:09:48,35.1333,140.3,51.8,82,75,1.14
232,Severo-Kurilsk,RU,2021-03-04 19:09:48,50.6789,156.125,30.74,93,89,26.64
233,Mandalgovi,MN,2021-03-04 19:09:48,45.7625,106.2708,11.44,35,44,10.58
234,Aksarka,RU,2021-03-04 19:09:48,66.5606,67.7975,7.11,96,100,7.05
235,Saint George,US,2021-03-04 19:09:49,37.1041,-113.5841,55.99,44,40,3.44
236,Ahipara,NZ,2021-03-04 19:09:49,-35.1667,173.1667,62.49,85,3,2.48
237,Baykit,RU,2021-03-04 19:09:50,61.67,96.37,-2.36,88,100,3.65
