City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Carbonear,CA,2021-03-05 00:29:44,47.7332,-53.2148,30.99,86,1,13.8
295,Salva,RO,2021-03-05 00:29:45,47.3,24.35,40.68,73,97,1.36
296,Buchanan,LR,2021-03-05 00:29:47,5.8808,-10.0467,77.0,94,40,6.46
297,Vestmannaeyjar,IS,2021-03-05 00:29:47,63.4427,-20.2734,40.95,74,79,7.65
298,Altona,DE,2021-03-05 00:29:49,53.55,9.9333,30.2,80,53,9.22
299,Brezovica%20Pri%20Ljubljani,SI,2021-03-05 00:29:50,46.0333,14.4,44.01,80,40,1.14
300,Naze,JP,2021-03-05 00:29:52,28.3667,129.4833,68.0,60,40,9.22
301,Vila%20Velha,BR,2021-03-05 00:25:16,-20.3297,-40.2925,78.01,78,0,4.61
302,Pokhara,NP,2021-03-05 00:29:54,28.2333,83.9833,58.33,34,0,5.79
303,Chifeng,CN,2021-03-05 00:29:54,42.2683,118.9636,15.75,92,100,15.19
304,Yaan,NG,2021-03-05 00:29:54,7.3833,8.5667,79.72,17,1,5.84
305,Udachnyy,RU,2021-03-05 00:29:56,66.4167,112.4,-33.03,70,21,5.77
306,Mao,ES,2021-03-05 00:29:56,39.8885,4.2658,46.4,93,0,5.75
307,Ufimskiy,RU,2021-03-05 00:29:58,56.7084,58.0517,21.85,96,86,11.7
308,Bonthe,SL,2021-03-05 00:29:59,7.5264,-12.505,78.87,88,74,9.31
309,Cidreira,BR,2021-03-05 00:30:01,-30.1811,-50.2056,72.07,94,100,10.18
310,Muisne,EC,2021-03-05 00:30:05,0.6,-80.0333,78.1,87,55,7.11
311,Carndonagh,IE,2021-03-05 00:30:05,55.25,-7.2667,33.57,91,0,7.18
312,Kulhudhuffushi,MV,2021-03-05 00:30:08,6.6221,73.07,82.2,75,0,13.31
313,Bowen,AU,2021-03-05 00:26:25,-20.0167,148.2333,82.4,65,75,12.66
314,Margate,GB,2021-03-05 00:30:09,51.3813,1.3862,39.99,76,100,8.01
315,Port-Gentil,GA,2021-03-05 00:27:31,-0.7193,8.7815,82.4,89,40,3.44
316,Koppang,NO,2021-03-05 00:30:11,61.5706,11.0555,17.38,90,5,4.45
317,Dikson,RU,2021-03-05 00:30:12,73.5069,80.5464,-29.2,82,4,12.3
318,Guaratinga,BR,2021-03-05 00:30:14,-16.5667,-39.5667,78.8,65,20,8.05
319,Hamilton,US,2021-03-05 00:26:37,39.1834,-84.5333,37.99,63,0,3.0
320,Strezhevoy,RU,2021-03-05 00:30:16,60.7333,77.5889,15.8,92,90,2.24
321,Bafra,TR,2021-03-05 00:30:17,41.5678,35.9069,28.4,93,0,4.61
322,Acapulco,MX,2021-03-05 00:27:25,16.8634,-99.8901,82.4,69,1,4.61
323,Esperance,AU,2021-03-05 00:30:19,-33.8667,121.9,73.4,73,40,13.8
324,Santa%20Isabel%20Do%20Rio%20Negro,BR,2021-03-05 00:30:21,-0.4139,-65.0192,73.53,98,100,2.68
325,Christchurch,NZ,2021-03-05 00:30:16,-43.5333,172.6333,70.0,39,13,12.66
326,Fort%20Nelson,CA,2021-03-05 00:30:06,58.8053,-122.7002,12.2,67,75,4.61
327,Kenai,US,2021-03-05 00:30:22,60.5544,-151.2583,28.4,58,1,6.91
328,Zaterechnyy,RU,2021-03-05 00:30:23,44.7931,45.2097,33.35,90,0,5.12
329,Raudeberg,NO,2021-03-05 00:26:27,61.9875,5.1352,33.8,80,75,8.05
330,Soyo,AO,2021-03-05 00:30:24,-6.1349,12.3689,79.9,88,99,6.71
331,Nueva%20Guinea,NI,2021-03-05 00:30:26,11.6876,-84.4562,69.19,83,83,8.28
332,Boralday,KZ,2021-03-05 00:30:27,43.3578,76.8594,32.0,100,90,6.71
333,Yeppoon,AU,2021-03-05 00:30:28,-23.1333,150.7333,82.4,47,20,10.36
334,Sistranda,NO,2021-03-05 00:30:30,63.7256,8.834,32.0,86,75,10.36
335,Albion,US,2021-03-05 00:26:54,42.2431,-84.753,28.4,50,1,6.29
336,Sarkand,KZ,2021-03-05 00:30:30,45.41,79.9186,32.92,93,100,8.39
337,Panzhihua,CN,2021-03-05 00:30:31,26.5851,101.7128,48.99,56,0,1.16
338,Tatawin,TN,2021-03-05 00:30:32,32.9297,10.4518,66.2,24,19,14.97
339,Acevedo,CO,2021-03-05 00:30:32,1.8361,-75.855,65.03,88,99,0.16
340,Maturin,VE,2021-03-05 00:30:34,9.75,-63.1767,72.75,95,0,5.99
341,Satipo,PE,2021-03-05 00:26:07,-11.2522,-74.6386,74.12,76,98,1.99
342,Clyde%20River,CA,2021-03-05 00:30:36,70.4692,-68.5914,-25.6,75,1,11.5
343,Narsaq,GL,2021-03-05 00:30:36,60.9167,-46.05,51.8,28,90,20.71
344,North%20Bend,US,2021-03-05 00:30:37,43.4065,-124.2243,55.99,76,90,14.97
345,Papar,MY,2021-03-05 00:30:37,5.7333,115.9333,78.8,89,20,3.44
346,Huarmey,PE,2021-03-05 00:30:39,-10.0681,-78.1522,73.81,77,49,5.77
347,Seidu,SL,2021-03-05 00:30:40,9.0167,-10.6,72.59,91,84,4.45
348,Mabaruma,GY,2021-03-05 00:30:41,8.2,-59.7833,72.75,98,87,3.4
349,Roald,NO,2021-03-05 00:30:42,62.5833,6.1333,32.0,100,75,2.3
350,Eureka,US,2021-03-05 00:29:47,40.8021,-124.1637,55.99,62,1,19.57
351,Elat,IL,2021-03-05 00:30:42,29.5581,34.9482,53.6,66,0,5.75
352,Dzilam%20Gonzalez,MX,2021-03-05 00:30:43,21.2833,-88.9333,71.13,82,11,4.94
353,Sencha,UA,2021-03-05 00:30:44,50.2548,33.346,33.76,98,100,6.93
354,Zhezkazgan,KZ,2021-03-05 00:30:45,47.8043,67.7144,12.2,96,1,10.94
355,Maues,BR,2021-03-05 00:30:47,-3.3836,-57.7186,74.44,89,0,2.3
356,George%20Town,MY,2021-03-05 00:30:15,5.4112,100.3354,81.0,88,20,5.35
357,Korhogo,CI,2021-03-05 00:30:49,9.45,-5.6333,80.08,52,13,6.42
358,Kariba,ZW,2021-03-05 00:30:51,-16.5167,28.8,68.32,91,3,2.1
359,Aklavik,CA,2021-03-05 00:30:52,68.2191,-135.0107,-9.4,64,20,10.36
360,Cabo%20Rojo,PR,2021-03-05 00:30:53,18.0866,-67.1457,78.01,79,0,1.01
361,Katsuura,JP,2021-03-05 00:30:54,35.1333,140.3,55.0,71,75,8.05
362,Airai,TL,2021-03-05 00:30:28,-8.9266,125.4092,71.76,77,44,0.81
363,Oxford,GB,2021-03-05 00:30:56,51.7522,-1.256,39.2,65,75,12.66
364,Oranjemund,NA,2021-03-05 00:30:58,-28.55,16.4333,61.11,85,0,7.9
365,Natchez,US,2021-03-05 00:31:00,31.5604,-91.4032,64.4,48,1,2.98
366,Florence,IT,2021-03-05 00:31:00,43.7667,11.25,50.0,76,75,4.61
367,Jega,NG,2021-03-05 00:31:02,12.2175,4.3792,79.09,16,0,11.27
368,Bridlington,GB,2021-03-05 00:31:02,54.0831,-0.1919,39.0,67,100,4.0
369,Beloha,MG,2021-03-05 00:31:04,-25.1667,45.05,71.82,96,3,2.86
370,Roebourne,AU,2021-03-05 00:31:05,-20.7833,117.1333,85.14,44,0,11.95
371,Lecco,IT,2021-03-05 00:31:06,45.8533,9.3905,46.99,76,80,1.01
372,Arlit,NE,2021-03-05 00:31:07,18.7369,7.3853,74.32,18,0,11.97
373,Mogadishu,SO,2021-03-05 00:31:09,2.0371,45.3438,77.7,81,95,15.82
374,Kota%20Bahru,MY,2021-03-05 00:31:09,6.1333,102.2386,80.6,78,20,8.05
375,Wukari,NG,2021-03-05 00:31:09,7.85,9.7833,76.95,18,0,4.36
376,Alenquer,BR,2021-03-05 00:31:10,-1.9417,-54.7383,75.2,100,40,2.3
377,Cap-Aux-Meules,CA,2021-03-05 00:31:10,47.3821,-61.8597,19.4,93,100,23.02
378,Ondjiva,AO,2021-03-05 00:31:12,-17.0667,15.7333,65.8,69,17,2.44
379,Oga,IT,2021-03-05 00:31:13,46.4631,10.347,41.0,86,27,4.61
380,Owando,CG,2021-03-05 00:31:15,-0.4819,15.8999,75.61,69,62,2.57
381,Pingzhuang,CN,2021-03-05 00:31:16,42.0372,119.2889,16.83,87,100,18.97
382,Thenzawl,IN,2021-03-05 00:31:16,23.3167,92.75,56.14,57,0,2.33
383,Atambua,ID,2021-03-05 00:31:17,-9.1061,124.8925,81.23,75,0,1.88
384,Mbanza-Ngungu,CD,2021-03-05 00:31:18,-5.25,14.8667,68.85,97,58,2.35
385,Labuhan,ID,2021-03-05 00:31:19,-6.8844,112.2051,76.89,81,100,3.09
386,Taoudenni,ML,2021-03-05 00:28:06,22.6783,-3.9836,68.25,23,0,11.01
387,Seaford,GB,2021-03-05 00:31:20,50.7714,0.1027,39.0,71,1,8.01
388,Luba,GQ,2021-03-05 00:31:21,3.4568,8.5547,78.8,83,20,4.61
389,Trat,TH,2021-03-05 00:31:22,12.5,102.5,80.01,99,16,1.72
390,Tilichiki,RU,2021-03-05 00:31:23,60.4667,166.1,-16.42,82,92,16.31
391,Tabou,CI,2021-03-05 00:31:25,4.423,-7.3528,78.76,88,100,8.32
392,Kalmunai,LK,2021-03-05 00:31:26,7.4167,81.8167,74.03,83,18,7.27
393,Palmer,US,2021-03-05 00:31:28,42.1584,-72.3287,30.2,31,1,17.27
394,Plettenberg%20Bay,ZA,2021-03-05 00:31:29,-34.0527,23.3716,63.57,85,52,5.64
395,Saint-Pierre,RE,2021-03-05 00:31:30,-21.3393,55.4781,77.0,78,40,5.75
396,Tevaitoa,PF,2021-03-05 00:31:31,-16.7833,-151.5,82.81,74,95,8.16
397,Batsfjord,NO,2021-03-05 00:31:32,70.6345,29.7185,17.6,73,40,11.5
398,Kamenka,RU,2021-03-05 00:31:34,51.3223,42.7678,37.99,92,100,11.97
399,Oktyabrskiy,RU,2021-03-05 00:30:20,54.4815,53.471,23.54,96,100,7.45
400,Chokwe,MZ,2021-03-05 00:31:36,-24.5333,32.9833,67.69,97,1,4.76
401,Davila,PH,2021-03-05 00:31:36,18.4726,120.5763,78.8,78,20,2.3
402,Winnemucca,US,2021-03-05 00:31:37,40.973,-117.7357,59.0,14,1,9.22
403,San%20Quintin,MX,2021-03-05 00:31:37,30.4833,-115.95,59.04,70,100,13.27
404,Najran,SA,2021-03-05 00:31:38,17.4924,44.1277,64.4,29,0,3.98
405,Sabla,NG,2021-03-05 00:31:40,12.7525,4.7077,78.28,16,0,12.21
406,Itarema,BR,2021-03-05 00:31:40,-2.9248,-39.9167,80.51,77,100,11.7
407,Varhaug,NO,2021-03-05 00:31:31,58.6147,5.6457,30.0,86,0,21.77
408,Douentza,ML,2021-03-05 00:31:41,14.9951,-2.9517,74.1,20,0,6.06
409,Grindavik,IS,2021-03-05 00:31:42,63.8424,-22.4338,39.2,93,90,4.61
410,Ust-Omchug,RU,2021-03-05 00:31:43,61.15,149.6333,-21.35,79,100,3.53
411,Nome,US,2021-03-05 00:31:44,64.5011,-165.4064,8.6,78,90,33.38
412,Portage,US,2021-03-05 00:31:46,41.1667,-81.1998,25.0,63,90,12.66
413,Hue,VN,2021-03-05 00:31:47,16.4667,107.6,71.6,94,40,3.44
414,San%20Patricio,US,2021-03-05 00:31:49,28.017,-97.5169,69.8,68,1,18.41
415,Nyurba,RU,2021-03-05 00:29:34,63.2842,118.3319,-30.12,83,18,7.18
416,Naigarhi,IN,2021-03-05 00:31:50,24.7833,81.7833,64.42,26,94,8.14
417,Chany,RU,2021-03-05 00:31:52,55.3121,76.7647,27.28,97,100,20.47
418,Fairbanks,US,2021-03-05 00:30:06,64.8378,-147.7164,15.01,72,1,3.44
419,Kosai,JP,2021-03-05 00:31:52,34.7105,137.5316,57.0,67,100,5.01
420,Skeldon,GY,2021-03-05 00:31:54,5.8833,-57.1333,76.08,89,100,8.14
421,Aykhal,RU,2021-03-05 00:29:00,66.0,111.5,-31.45,74,17,7.85
422,Guane,CU,2021-03-05 00:31:55,22.2025,-84.0875,70.47,79,2,7.45
423,Catamarca,AR,2021-03-05 00:30:59,-28.4696,-65.7852,64.99,81,0,1.01
424,Khudumelapye,BW,2021-03-05 00:31:57,-23.8833,24.75,73.49,41,91,3.2
425,Half%20Moon%20Bay,US,2021-03-05 00:28:32,37.4636,-122.4286,62.6,76,1,5.57
426,Cabinda,AO,2021-03-05 00:31:59,-5.55,12.2,79.86,88,98,6.49
427,Jaisalmer,IN,2021-03-05 00:32:00,26.9147,70.9181,68.13,22,0,5.08
428,Hanko,FI,2021-03-05 00:32:02,59.8333,22.95,24.01,67,0,1.01
429,Xai-Xai,MZ,2021-03-05 00:32:02,-25.0519,33.6442,72.99,91,49,2.51
430,Clive,US,2021-03-05 00:29:12,41.603,-93.7241,42.8,75,20,12.66
431,Dublin,US,2021-03-05 00:31:11,37.7021,-121.9358,63.0,55,1,10.36
432,Padang,ID,2021-03-05 00:32:04,-0.9492,100.3543,75.2,100,20,4.61
433,Lukoyanov,RU,2021-03-05 00:32:05,55.0277,44.4786,19.92,98,100,4.54
434,Iranshahr,IR,2021-03-05 00:32:07,27.2025,60.6848,66.2,39,0,6.91
435,Mishelevka,RU,2021-03-05 00:32:08,52.8575,103.1719,-1.62,90,7,9.42
436,Ndele,CF,2021-03-05 00:32:10,8.4109,20.6473,72.91,21,32,5.55
437,Belmonte,BR,2021-03-05 00:32:12,-15.8631,-38.8828,78.8,65,20,8.05
438,San%20Cristobal,VE,2021-03-05 00:32:12,7.7669,-72.225,80.6,65,40,2.3
439,Karlskrona,SE,2021-03-05 00:32:12,56.1616,15.5866,26.6,80,0,4.61
440,Dingle,PH,2021-03-05 00:32:14,10.9995,122.6711,81.46,78,44,14.58
441,Barcelos,PT,2021-03-05 00:32:15,41.5388,-8.6151,53.6,94,75,5.75
442,Richards%20Bay,ZA,2021-03-05 00:29:51,-28.783,32.0377,68.56,82,0,5.28
443,Tari,NG,2021-03-05 00:32:17,12.4086,4.4914,78.76,16,0,11.52
444,Hurricane,US,2021-03-05 00:29:53,37.1753,-113.2899,62.6,35,1,9.22
445,Kathu,TH,2021-03-05 00:32:18,7.9178,98.3332,86.0,83,20,2.3
446,Nenjiang,CN,2021-03-05 00:32:20,49.1833,125.2167,-5.42,80,0,16.08
447,Vostok,RU,2021-03-05 00:28:04,46.4856,135.8833,32.07,99,87,10.22
448,Laguna,US,2021-03-05 00:32:20,38.421,-121.4238,66.99,39,1,5.75
449,Asfi,MA,2021-03-05 00:32:22,32.2994,-9.2372,59.22,82,100,11.21
450,Umm%20Lajj,SA,2021-03-05 00:32:22,25.0213,37.2685,64.69,38,0,14.2
451,Buin,CL,2021-03-05 00:32:23,-33.7333,-70.75,84.2,50,0,10.36
452,Benjamin%20Constant,BR,2021-03-05 00:32:24,-4.3831,-70.0311,77.0,100,75,2.75
453,Praya,CV,2021-03-05 00:32:26,14.9215,-23.5087,68.0,77,20,20.71
454,Sao%20Raimundo%20Das%20Mangabeiras,BR,2021-03-05 00:32:27,-7.0219,-45.4811,74.53,90,10,1.28
455,Hirara,JP,2021-03-05 00:32:00,24.8,125.2833,69.8,83,75,10.36
456,Kutum,SD,2021-03-05 00:32:28,14.2,24.6667,53.94,37,76,9.19
457,Ranong,TH,2021-03-05 00:32:24,9.9658,98.6348,80.6,74,20,4.61
458,Sao%20Felix%20Do%20Xingu,BR,2021-03-05 00:32:28,-6.6447,-51.995,72.36,95,99,2.42
459,Dawei,MM,2021-03-05 00:32:30,14.0833,98.2,78.71,74,0,2.26
460,Barra%20Do%20Bugres,BR,2021-03-05 00:32:31,-15.0725,-57.1811,73.02,94,55,4.88
461,Henties%20Bay,NA,2021-03-05 00:32:33,-22.116,14.2845,70.77,63,0,5.41
462,Benguela,AO,2021-03-05 00:32:33,-12.5763,13.4055,74.53,84,100,2.21
463,Ventspils,LV,2021-03-05 00:32:35,57.3894,21.5606,30.2,55,0,9.22
464,Haines%20Junction,CA,2021-03-05 00:32:36,60.7522,-137.5108,24.8,46,98,3.44
465,Wattegama,LK,2021-03-05 00:32:38,6.7989,81.4808,71.6,100,0,3.44
466,Ongandjera,NA,2021-03-05 00:32:38,-17.8833,15.0667,72.68,43,0,6.33
467,Bilibino,RU,2021-03-05 00:32:40,68.0546,166.4372,-18.11,83,100,6.89
468,Tsaratanana,MG,2021-03-05 00:32:41,-16.7833,47.65,71.38,86,100,1.86
469,Barberton,ZA,2021-03-05 00:32:43,-25.7884,31.0532,66.2,82,0,1.14
470,Traiguen,CL,2021-03-05 00:32:44,-38.25,-72.6833,61.3,68,0,5.86
471,Rawson,AR,2021-03-05 00:32:46,-43.3002,-65.1023,60.08,82,3,10.45
472,Gotsu,JP,2021-03-05 00:32:47,35.0,132.2167,51.8,93,75,4.61
473,Wanning,CN,2021-03-05 00:32:49,18.8003,110.3967,75.67,83,2,3.94
474,Birjand,IR,2021-03-05 00:32:50,32.8663,59.2211,53.6,22,75,11.5
475,Sitka,US,2021-03-05 00:30:47,57.0531,-135.33,42.8,61,90,3.44
476,Vidim,RU,2021-03-05 00:32:52,56.4088,103.1106,-4.65,87,80,6.26
477,Waipawa,NZ,2021-03-05 00:32:52,-41.4122,175.5153,66.2,48,0,24.16
478,Haradok,BY,2021-03-05 00:32:54,55.4624,29.9816,22.24,95,0,6.62
479,Itaqui,BR,2021-03-05 00:32:56,-29.1253,-56.5531,70.05,88,90,7.09
480,Santo%20Tomas,PH,2021-03-05 00:32:56,14.1079,121.1414,84.99,69,20,4.61
481,La%20Cruz,MX,2021-03-05 00:32:56,23.9167,-106.9,72.0,73,100,4.0
482,Carutapera,BR,2021-03-05 00:32:58,-1.195,-46.02,75.96,91,32,4.14
483,Aanekoski,FI,2021-03-05 00:32:59,62.6946,25.818,15.01,79,0,6.91
484,Coria,ES,2021-03-05 00:33:01,39.9879,-6.5377,53.01,80,100,1.01
485,Bosaso,SO,2021-03-05 00:33:02,11.2842,49.1816,74.64,82,7,2.42
486,Chernushka,RU,2021-03-05 00:32:27,56.5072,56.0766,21.76,96,99,18.48
487,Vadso,NO,2021-03-05 00:33:04,70.0744,29.7487,21.2,73,40,11.5
488,Ketchikan,US,2021-03-05 00:33:05,55.3422,-131.6461,42.8,87,90,6.91
489,Marshall,US,2021-03-05 00:33:05,34.3834,-86.3333,60.8,36,1,5.75
490,Savona,IT,2021-03-05 00:30:06,44.3,8.2667,52.0,99,99,1.77
491,Nalut,LY,2021-03-05 00:33:07,30.3333,10.85,57.25,36,95,11.3
492,Ajdabiya,LY,2021-03-05 00:33:08,30.7554,20.2263,55.18,55,100,5.14
493,Fonte%20Boa,BR,2021-03-05 00:33:10,-2.4959,-66.2662,72.32,98,16,1.52
494,Mirnyy,RU,2021-03-05 00:33:10,62.5353,113.9611,-21.93,85,50,7.27
495,Lujan,AR,2021-03-05 00:33:13,-34.5703,-59.105,75.99,89,0,6.51
496,Dunedin,NZ,2021-03-05 00:33:13,-45.8742,170.5036,61.0,60,100,23.0
497,Kapiri%20Mposhi,ZM,2021-03-05 00:33:14,-13.9652,28.6809,62.19,97,100,2.68
498,Coihaique,CL,2021-03-05 00:31:13,-45.5752,-72.0662,66.2,55,0,4.61
499,Pirgos,GR,2021-03-05 00:33:16,35.1167,25.7178,48.99,81,0,10.36
500,Camacha,PT,2021-03-05 00:33:17,33.0833,-16.3333,62.6,88,40,17.27
501,Muroto,JP,2021-03-05 00:33:19,33.2833,134.15,55.4,94,75,4.61
502,Beyneu,KZ,2021-03-05 00:33:20,45.3167,55.2,31.64,91,0,8.81
503,Toora-Khem,RU,2021-03-05 00:33:20,52.4675,96.11,-2.78,88,33,2.66
504,Carbonia,IT,2021-03-05 00:33:22,39.1672,8.5222,57.2,94,20,10.36
505,Islampur,IN,2021-03-05 00:33:22,26.2667,88.2,62.19,35,0,2.84
506,Novopokrovka,UA,2021-03-05 00:33:24,49.8425,36.5477,39.2,87,90,8.95
507,Camacupa,AO,2021-03-05 00:33:25,-12.0167,17.4833,59.97,95,100,3.71
508,Bardiyah,LY,2021-03-05 00:33:26,31.7561,25.0865,54.84,76,0,6.85
509,Zhigansk,RU,2021-03-05 00:32:59,66.7697,123.3711,-32.04,82,13,0.81
510,Kemalpasa,TR,2021-03-05 00:33:28,38.4262,27.4173,35.6,75,0,2.3
511,Nishihara,JP,2021-03-05 00:33:29,26.1842,127.7558,68.0,73,75,11.5
512,Tabuk,PH,2021-03-05 00:33:31,17.4189,121.4443,78.1,75,3,5.75
513,Adrar,MR,2021-03-05 00:29:05,20.5022,-10.0711,69.96,19,100,9.31
514,Sao%20Filipe,CV,2021-03-05 00:33:32,14.8961,-24.4956,70.09,78,100,12.91
515,Bull%20Savanna,JM,2021-03-05 00:33:34,17.8868,-77.5902,73.54,79,79,0.96
516,Meulaboh,ID,2021-03-05 00:33:35,4.1363,96.1285,78.6,86,2,3.85
517,Jacqueville,CI,2021-03-05 00:33:37,5.2052,-4.4146,84.2,89,75,5.75
518,North%20Platte,US,2021-03-05 00:30:05,41.1239,-100.7654,59.0,31,1,8.05
519,High%20Level,CA,2021-03-05 00:33:37,58.5169,-117.136,26.6,74,90,8.84
520,Biltine,TD,2021-03-05 00:33:39,14.5333,20.9167,70.97,20,38,21.63
521,Keighley,GB,2021-03-05 00:33:40,53.8679,-1.9066,39.0,90,62,1.01
522,Kampene,CD,2021-03-05 00:33:42,-3.6,26.6667,68.63,85,100,1.57
523,Westport,US,2021-03-05 00:33:44,41.1415,-73.3579,33.8,32,1,21.85
524,Atop-Atop,PH,2021-03-05 00:33:45,11.2322,123.7602,80.65,80,23,16.04
525,Gondar,ET,2021-03-05 00:33:45,12.6,37.4667,57.78,52,0,4.97
526,Vilyuysk,RU,2021-03-05 00:33:47,63.7553,121.6247,-27.81,84,19,6.58
527,Rio%20Gallegos,AR,2021-03-05 00:33:47,-51.6226,-69.2181,55.4,76,0,21.85
528,Matagami,CA,2021-03-05 00:33:49,49.7502,-77.6328,1.4,42,20,21.85
529,Maarianhamina,AX,2021-03-05 00:33:45,60.0973,19.9348,23.0,93,0,3.44
530,Lazaro%20Cardenas,MX,2021-03-05 00:30:09,17.9583,-102.2,75.2,77,13,6.33
531,Kalabo,ZM,2021-03-05 00:33:51,-14.97,22.6814,66.13,87,100,4.81
532,Sur,OM,2021-03-05 00:33:52,22.5667,59.5289,77.52,41,0,4.03
533,Yanaul,RU,2021-03-05 00:33:54,56.2719,54.9309,20.53,96,100,17.13
534,Obidos,BR,2021-03-05 00:32:14,-1.9175,-55.5181,76.28,82,100,2.26
535,Volzhskiy,RU,2021-03-05 00:33:55,48.7858,44.7797,35.01,86,0,24.61
536,Havoysund,NO,2021-03-05 00:33:56,70.9963,24.6622,23.0,93,90,10.36
537,Manacapuru,BR,2021-03-05 00:33:57,-3.2997,-60.6206,75.2,100,0,3.38
538,Changli,CN,2021-03-05 00:33:57,39.7042,119.1506,36.63,71,96,21.25
539,Wajir,KE,2021-03-05 00:33:59,1.7471,40.0573,75.04,67,100,13.82
540,Huilong,CN,2021-03-05 00:34:00,31.8111,121.655,48.99,92,90,1.99
541,Jalingo,NG,2021-03-05 00:31:08,8.8833,11.3667,77.4,18,0,5.19
542,Ontario,US,2021-03-05 00:34:02,34.0633,-117.6509,69.01,34,20,5.75
543,Gunjur,GM,2021-03-05 00:34:04,13.2019,-16.7339,71.6,64,21,6.91
544,Teacapan,MX,2021-03-05 00:34:05,22.55,-105.75,71.04,57,96,8.77
545,Toma,BF,2021-03-05 00:34:06,12.7667,-2.8833,83.01,15,49,14.09
546,Along,IN,2021-03-05 00:34:07,28.1667,94.7667,58.87,80,100,1.41
547,Santa%20Adelia,BR,2021-03-05 00:34:08,-21.2428,-48.8042,69.71,82,100,4.43
548,Nelson%20Bay,AU,2021-03-05 00:34:08,-32.7167,152.15,77.0,53,75,11.5
549,Sulangan,PH,2021-03-05 00:34:08,11.1373,123.7228,80.83,79,17,15.23
550,Lima,PE,2021-03-05 00:31:37,-12.0432,-77.0282,73.99,83,0,8.05
551,Port%20Keats,AU,2021-03-05 00:34:09,-14.25,129.55,88.03,70,100,8.39
552,Khandbari,NP,2021-03-05 00:34:09,27.3747,87.2039,54.37,39,0,3.6
553,Inuvik,CA,2021-03-05 00:34:11,68.3499,-133.7218,-7.6,64,0,6.91
554,Vanimo,PG,2021-03-05 00:34:11,-2.6741,141.3028,86.22,62,76,6.31
555,Helena,US,2021-03-05 00:30:14,46.5927,-112.0361,53.6,35,1,3.44
556,Axim,GH,2021-03-05 00:34:12,4.8699,-2.2405,79.77,88,33,9.6
557,Phulji,PK,2021-03-05 00:34:13,26.8825,67.6807,68.67,24,0,5.08
558,Andenes,NO,2021-03-05 00:34:13,69.3143,16.1194,28.4,59,100,9.13
559,Ponnani,IN,2021-03-05 00:34:14,10.767,75.9252,73.4,83,20,2.3
560,Labuan,MY,2021-03-05 00:34:15,5.2767,115.2417,78.8,94,20,6.31
561,Ossora,RU,2021-03-05 00:34:17,59.2353,163.0719,-6.61,79,0,12.37
562,Gannan,CN,2021-03-05 00:34:18,47.9147,123.5031,4.89,69,0,16.02
563,Umba,RU,2021-03-05 00:34:20,66.6871,34.3429,5.63,93,54,6.13
564,Jalu,LY,2021-03-05 00:30:34,29.0331,21.5482,53.44,45,100,7.67
565,Morondava,MG,2021-03-05 00:34:21,-20.2833,44.2833,76.68,88,100,14.65
566,Maxixe,MZ,2021-03-05 00:34:23,-23.8597,35.3472,73.54,92,8,4.92
567,Evensk,RU,2021-03-05 00:33:13,61.95,159.2333,-17.59,71,100,6.62
568,Gigmoto,PH,2021-03-05 00:34:24,13.7796,124.39,81.48,71,5,11.3
569,Papetoai,PF,2021-03-05 00:34:24,-17.4961,-149.8729,86.0,66,40,5.75
570,Ejea%20De%20Los%20Caballeros,ES,2021-03-05 00:34:24,42.1263,-1.1372,48.2,93,90,2.3
571,Biak,ID,2021-03-05 00:34:25,-0.9131,122.8766,82.78,63,100,0.67
572,Lithakia,GR,2021-03-05 00:34:26,37.7167,20.8333,42.8,87,0,4.61
573,Grand%20Gaube,MU,2021-03-05 00:34:27,-20.0064,57.6608,73.99,81,60,1.59
574,Walvis%20Bay,NA,2021-03-05 00:34:27,-22.9575,14.5053,72.5,55,0,10.71
575,Surazh,RU,2021-03-05 00:34:28,53.0175,32.3918,24.24,97,34,6.49
576,Whitehorse,CA,2021-03-05 00:30:00,60.7161,-135.0538,28.0,63,75,8.05
577,Kamiiso,JP,2021-03-05 00:34:30,41.8167,140.65,46.4,81,75,4.61
578,Reno,US,2021-03-05 00:32:50,39.5296,-119.8138,60.8,11,20,12.66
579,Gillette,US,2021-03-05 00:34:31,44.2911,-105.5022,57.2,28,1,3.44
580,Kisoro,UG,2021-03-05 00:34:31,-1.2854,29.685,66.2,77,75,5.75
581,Nunkini,MX,2021-03-05 00:34:32,20.3333,-90.1833,78.8,83,40,17.27
582,Olavarria,AR,2021-03-05 00:30:12,-36.8927,-60.3225,72.0,71,0,3.0
583,Dabakala,CI,2021-03-05 00:34:32,8.3667,-4.4333,80.64,69,99,7.49
584,Sioux%20Lookout,CA,2021-03-05 00:34:34,50.1001,-91.917,30.2,59,40,2.77
585,Conakry,GN,2021-03-05 00:34:34,9.538,-13.6773,79.2,77,87,5.88
586,Kungurtug,RU,2021-03-05 00:34:35,50.5994,97.5228,-0.13,81,0,2.91
587,Yantal,RU,2021-03-05 00:34:36,56.8471,105.2542,-10.08,83,100,5.97
588,Bermejo,AR,2021-03-05 00:34:38,-32.8833,-68.8,84.2,51,20,3.44
589,Barcelona,ES,2021-03-05 00:31:49,41.3888,2.159,54.0,82,20,4.61
590,Kushmurun,KZ,2021-03-05 00:34:40,52.4503,64.6311,22.75,97,100,23.87
